word,nr. of tokens,tokens,word score
shy,1,shy,-12.149589538574219
shylock,2,shy_##lock,-23.529982566833496
shylockian,3,shy_##lock_##ian,-28.207358837127686
siamese,3,si_##ame_##se,-17.37556266784668
siberia,3,si_##ber_##ia,-23.42561149597168
siberian,3,si_##ber_##ian,-21.702592849731445
sibling,1,sibling,-12.025552749633789
sibylla,3,si_##by_##lla,-24.579740524291992
sibyls,3,si_##by_##ls,-24.589028358459473
sicily,2,sic_##ily,-16.64582633972168
sick,1,sick,-10.109977722167969
sickened,2,sick_##ened,-13.48972749710083
sicker,2,sick_##er,-13.24203109741211
sickly,2,sick_##ly,-11.942813873291016
sickness,1,sickness,-11.543827056884766
sickroom,2,sick_##room,-17.90929412841797
sid,2,si_##d,-16.03612232208252
siddo,3,si_##dd_##o,-26.60757303237915
side,1,side,-10.442440032958984
sideboard,2,side_##board,-18.897001266479492
sideboards,2,side_##boards,-22.893458366394043
sidechairs,3,side_##chair_##s,-22.155631065368652
sides,1,sides,-12.742457389831543
sidewalk,1,sidewalk,-14.444077491760254
sidewalks,2,sidewalk_##s,-14.512052536010742
sidewinder,3,side_##wind_##er,-17.892170906066895
sidewise,2,side_##wise,-15.190093517303467
sidled,2,si_##dled,-20.239462852478027
sidney,3,si_##dn_##ey,-25.91139507293701
sie,2,si_##e,-15.543362140655518
siege,1,siege,-11.850547790527344
siepi,3,si_##ep_##i,-24.339863300323486
sifted,2,si_##fted,-18.66996479034424
sifting,2,si_##fting,-17.792120933532715
sigh,1,sigh,-12.190561294555664
sighed,1,sighed,-13.07346248626709
sighing,2,sigh_##ing,-11.96545124053955
sight,1,sight,-12.890783309936523
sighted,1,sighted,-13.959896087646484
sights,1,sights,-17.385868072509766
sightseeing,3,sights_##ee_##ing,-15.329751014709473
sigmen,3,si_##g_##men,-20.815610885620117
sign,1,sign,-10.622097969055176
signal,1,signal,-11.855417251586914
signaled,1,signaled,-14.805339813232422
signaling,1,signaling,-16.57209587097168
signals,1,signals,-13.978023529052734
signature,1,signature,-11.366023063659668
signed,1,signed,-9.142328262329102
significance,1,significance,-13.609201431274414
significant,1,significant,-9.981609344482422
significantly,1,significantly,-13.021407127380371
signified,2,sign_##ified,-14.955763339996338
signify,2,sign_##ify,-13.877623081207275
signing,1,signing,-13.088752746582031
signora,2,sign_##ora,-14.702582836151123
signore,2,sign_##ore,-15.484252452850342
signs,1,signs,-12.869498252868652
sihanouk,4,si_##han_##ou_##k,-24.805596828460693
silas,2,si_##las,-19.141246795654297
silence,1,silence,-8.086776733398438
silenced,2,silence_##d,-9.952353477478027
silences,2,silence_##s,-12.527104377746582
silent,1,silent,-7.182463645935059
silently,1,silently,-9.288640975952148
silhouette,1,silhouette,-15.03111457824707
silhouetted,2,silhouette_##d,-15.55115795135498
silicates,3,si_##lica_##tes,-20.45305299758911
silicone,2,silicon_##e,-13.140734672546387
silk,1,silk,-10.512550354003906
silken,2,silk_##en,-12.32051944732666
silky,1,silky,-10.696598052978516
sill,2,si_##ll,-15.453557014465332
silly,1,silly,-9.578385353088379
silo,2,si_##lo,-15.179942607879639
silvas,3,si_##l_##vas,-23.442123413085938
silver,1,silver,-9.15771198272705
silvio,3,si_##l_##vio,-19.084511756896973
similar,1,similar,-10.470961570739746
similarity,1,similarity,-13.744649887084961
similarly,1,similarly,-14.823439598083496
similitude,4,si_##mi_##lit_##ude,-21.745131492614746
simmer,2,si_##mmer,-14.54556941986084
simmons,3,si_##mm_##ons,-24.008456230163574
simms,3,si_##mm_##s,-18.30735206604004
simon,2,si_##mon,-18.716423988342285
simpkins,3,si_##mp_##kins,-27.2155499458313
simple,1,simple,-6.811009407043457
simpler,1,simpler,-12.69687557220459
simplest,1,simplest,-13.399621963500977
simplicity,1,simplicity,-11.262066841125488
simplified,1,simplified,-15.676504135131836
simplifies,4,si_##mp_##li_##fies,-24.518612384796143
simplify,3,si_##mp_##lify,-19.747994899749756
simplistic,3,si_##mp_##listic,-16.270836353302002
simply,1,simply,-9.050569534301758
simpson,3,si_##mps_##on,-18.01723337173462
simulate,3,si_##mu_##late,-19.41646718978882
simulation,1,simulation,-14.446893692016602
simultaneously,1,simultaneously,-13.85953426361084
sin,1,sin,-9.694232940673828
sinatra,3,sin_##at_##ra,-26.76442050933838
since,1,since,-10.843433380126953
sincere,1,sincere,-8.74954891204834
sincerity,1,sincerity,-9.205337524414062
sine,2,sin_##e,-14.803428649902344
sinewy,3,sin_##ew_##y,-16.01779842376709
sinfulness,2,sin_##fulness,-15.355034828186035
sing,1,sing,-12.57631778717041
singed,2,sing_##ed,-17.36508083343506
singer,1,singer,-13.090145111083984
singers,1,singers,-15.424246788024902
singing,1,singing,-14.274338722229004
single,1,single,-8.977018356323242
singled,2,single_##d,-13.894319534301758
singlehandedly,3,single_##hand_##edly,-18.4626522064209
singling,2,sing_##ling,-18.92275333404541
sings,1,sings,-15.277833938598633
singular,1,singular,-9.74960708618164
sinister,1,sinister,-10.908958435058594
sink,1,sink,-11.814437866210938
sinking,1,sinking,-12.516361236572266
sinless,2,sin_##less,-12.411383628845215
sinned,2,sin_##ned,-14.07542896270752
sinner,2,sin_##ner,-11.177952766418457
sinners,2,sin_##ners,-12.90519905090332
sins,1,sins,-11.516640663146973
sintered,2,sin_##tered,-19.074471473693848
sinuous,2,sin_##uous,-17.23954486846924
sinusoids,3,sin_##us_##oids,-21.637861251831055
sioux,2,si_##oux,-24.427122116088867
sippers,2,sip_##pers,-16.694856643676758
sipping,2,sip_##ping,-13.751675605773926
sir,1,sir,-6.119332790374756
sired,2,sire_##d,-11.415409088134766
siren,2,sire_##n,-10.194519996643066
sirens,2,sire_##ns,-12.915729522705078
sis,2,si_##s,-10.678409576416016
sister,1,sister,-8.101150512695312
sisters,1,sisters,-9.41879653930664
sistine,3,si_##st_##ine,-18.69331645965576
sit,1,sit,-10.774625778198242
site,1,site,-12.099373817443848
sites,1,sites,-15.343463897705078
sits,1,sits,-12.88565731048584
sitter,2,sit_##ter,-16.715442180633545
sitters,2,sit_##ters,-19.389546394348145
sitting,1,sitting,-11.031071662902832
situated,1,situated,-11.610987663269043
situation,1,situation,-12.189291954040527
situations,1,situations,-14.864590644836426
situs,2,sit_##us,-21.045205116271973
sitwell,2,sit_##well,-21.763188362121582
six,1,six,-9.748565673828125
sixteen,1,sixteen,-10.987931251525879
sixteenth,1,sixteenth,-14.15014934539795
sixth,1,sixth,-12.678935050964355
sixties,2,six_##ties,-15.089012622833252
sixty,1,sixty,-11.587890625
sizable,2,si_##zable,-15.623992919921875
size,1,size,-12.971195220947266
sized,1,sized,-14.975034713745117
sizes,1,sizes,-16.359201431274414
sizzle,2,si_##zzle,-14.021829605102539
sizzled,3,si_##zzle_##d,-15.405735969543457
sizzling,2,si_##zzling,-14.084771156311035
skate,1,skate,-15.124456405639648
skating,1,skating,-14.610255241394043
skeet,3,s_##ke_##et,-19.24952459335327
skeletal,1,skeletal,-13.285816192626953
skeleton,1,skeleton,-12.084880828857422
skeptical,1,skeptical,-12.242727279663086
skepticism,3,s_##ke_##pticism,-15.367144107818604
sketch,1,sketch,-13.242569923400879
sketched,2,sketch_##ed,-18.527761459350586
sketches,1,sketches,-16.221271514892578
sketching,2,sketch_##ing,-17.858216285705566
ski,1,ski,-12.47895336151123
skidded,2,ski_##dded,-18.524202346801758
skidding,2,ski_##dding,-17.843807220458984
skids,2,ski_##ds,-15.440381050109863
skies,1,skies,-12.733863830566406
skiff,2,ski_##ff,-16.049694538116455
skiffs,2,ski_##ffs,-18.542996883392334
skiing,1,skiing,-15.59174919128418
skill,1,skill,-10.39906120300293
skilled,1,skilled,-10.130465507507324
skillet,2,skill_##et,-17.82005739212036
skillful,2,skill_##ful,-10.462053298950195
skillfully,2,skill_##fully,-13.433943748474121
skills,1,skills,-12.393515586853027
skimmed,3,ski_##mme_##d,-15.678680896759033
skimming,2,ski_##mming,-14.130317687988281
skimpy,3,ski_##mp_##y,-14.495653629302979
skin,1,skin,-10.17540168762207
skinless,2,skin_##less,-13.985090732574463
skinny,1,skinny,-11.548373222351074
skins,1,skins,-12.381845474243164
skip,1,skip,-11.765923500061035
skipjack,2,skip_##jack,-13.667896270751953
skipped,1,skipped,-13.345415115356445
skippers,2,skip_##pers,-15.781545162200928
skirmish,3,ski_##rm_##ish,-15.903510570526123
skirmished,3,ski_##rm_##ished,-22.26657247543335
skirmishers,4,ski_##rm_##ish_##ers,-18.127498626708984
skirmishing,3,ski_##rm_##ishing,-19.047916889190674
skirt,1,skirt,-13.32678508758545
skirted,2,skirt_##ed,-14.712263107299805
skirting,2,skirt_##ing,-15.386269092559814
skirts,1,skirts,-16.111385345458984
skolman,3,s_##ko_##lman,-23.122809886932373
skolovsky,4,s_##ko_##lov_##sky,-25.3404803276062
skopas,3,s_##ko_##pas,-24.92726182937622
skorich,3,s_##kor_##ich,-25.339754104614258
skouting,4,s_##ko_##uti_##ng,-29.72468137741089
skullcap,2,skull_##cap,-16.561763286590576
skulls,2,skull_##s,-13.760505676269531
sky,1,sky,-10.475502967834473
skye,2,sky_##e,-21.476017951965332
skylights,2,sky_##lights,-17.987448692321777
skyline,2,sky_##line,-13.70880937576294
skyros,2,sky_##ros,-20.62894058227539
skyscraper,2,sky_##scraper,-11.906328201293945
skywave,2,sky_##wave,-18.192726612091064
skyway,2,sky_##way,-16.17630100250244
slab,1,slab,-11.907133102416992
slack,1,slack,-12.170734405517578
slackened,2,slack_##ened,-17.586768627166748
slackening,2,slack_##ening,-16.445905208587646
slacking,2,slack_##ing,-15.398574352264404
slacks,2,slack_##s,-14.692156791687012
slaked,3,s_##lake_##d,-15.879493236541748
slam,1,slam,-14.380611419677734
slammed,1,slammed,-13.801525115966797
slamming,1,slamming,-15.649679183959961
slang,1,slang,-13.74838638305664
slanted,2,s_##lanted,-13.952239990234375
slanting,3,s_##lant_##ing,-13.206750869750977
slants,2,s_##lants,-15.322090148925781
slap,1,slap,-12.873424530029297
slapped,1,slapped,-13.832128524780273
slapping,1,slapping,-16.45737648010254
slapstick,2,slap_##stick,-11.368581771850586
slash,1,slash,-12.969768524169922
slashed,1,slashed,-13.907997131347656
slashing,2,slash_##ing,-15.164715766906738
slate,1,slate,-12.955035209655762
slater,2,slate_##r,-20.01134729385376
slatted,3,s_##latt_##ed,-17.80624532699585
slaughter,1,slaughter,-11.881204605102539
slaughtered,1,slaughtered,-12.853610038757324
slave,1,slave,-8.680547714233398
slavered,2,slave_##red,-13.212934017181396
slavery,1,slavery,-10.580373764038086
slaves,1,slaves,-10.387932777404785
slavic,3,s_##lav_##ic,-16.05701780319214
slaying,3,s_##lay_##ing,-13.827749729156494
sledding,3,s_##led_##ding,-15.290429592132568
sleek,1,sleek,-11.637289047241211
sleep,1,sleep,-10.4425687789917
sleepily,2,sleep_##ily,-13.1940016746521
sleeping,1,sleeping,-11.85338020324707
sleeps,2,sleep_##s,-14.66584062576294
sleepwalker,3,sleep_##walk_##er,-15.297737121582031
sleepy,1,sleepy,-12.680656433105469
sleeve,1,sleeve,-12.299576759338379
sleeves,1,sleeves,-14.724228858947754
slenczynka,5,s_##len_##cz_##yn_##ka,-35.08918476104736
slender,1,slender,-11.2108793258667
slept,1,slept,-13.607959747314453
slice,1,slice,-11.943155288696289
sliced,1,sliced,-12.938824653625488
slices,2,slice_##s,-12.856718063354492
slick,1,slick,-9.800509452819824
slickers,2,slick_##ers,-17.29288101196289
slid,1,slid,-13.234617233276367
slide,1,slide,-12.943544387817383
slides,1,slides,-16.238821029663086
sliding,1,sliding,-13.188562393188477
slight,1,slight,-10.536755561828613
slightest,1,slightest,-14.988237380981445
slightly,1,slightly,-11.77931022644043
slim,1,slim,-10.038244247436523
slimed,2,slim_##ed,-16.14180850982666
sling,2,s_##ling,-13.873175144195557
slings,2,s_##lings,-13.61205768585205
slingshot,3,s_##lings_##hot,-13.703641891479492
slip,1,slip,-9.900028228759766
slipped,1,slipped,-11.351561546325684
slipper,2,slip_##per,-11.463570594787598
slippers,2,slip_##pers,-12.529778480529785
slippery,1,slippery,-10.664231300354004
slipping,1,slipping,-11.782063484191895
slips,1,slips,-13.148931503295898
slipstream,3,slips_##tre_##am,-24.14719867706299
slit,1,slit,-13.437555313110352
slits,2,slit_##s,-14.74242877960205
slitters,2,slit_##ters,-18.376832008361816
sloan,3,s_##lo_##an,-20.914345264434814
slocum,3,s_##loc_##um,-16.465219020843506
slogan,1,slogan,-13.101419448852539
slogans,2,slogan_##s,-14.445178031921387
slop,2,s_##lop,-13.806262969970703
slope,1,slope,-13.380292892456055
slopes,1,slopes,-14.929590225219727
sloping,2,s_##loping,-16.987895965576172
slopped,3,s_##lop_##ped,-20.198766231536865
slopping,3,s_##lop_##ping,-19.782715320587158
sloppy,3,s_##lop_##py,-12.959070682525635
sloshed,3,s_##los_##hed,-19.678391933441162
slot,1,slot,-13.855438232421875
slots,1,slots,-15.258747100830078
slouch,3,s_##lou_##ch,-18.21983003616333
slow,1,slow,-10.219889640808105
slowed,1,slowed,-15.285232543945312
slower,1,slower,-14.135177612304688
slowing,1,slowing,-15.167051315307617
slowly,1,slowly,-9.972552299499512
slowness,2,slow_##ness,-13.576170921325684
sludge,3,s_##lu_##dge,-17.109507083892822
slug,2,s_##lug,-11.577343940734863
slugged,3,s_##lug_##ged,-13.551244258880615
slugger,3,s_##lug_##ger,-12.12674856185913
slugging,3,s_##lug_##ging,-14.702789783477783
sluggish,4,s_##lug_##gis_##h,-18.449517726898193
slugs,3,s_##lug_##s,-12.660394191741943
sluice,3,s_##lu_##ice,-18.62973165512085
sluiced,4,s_##lu_##ice_##d,-16.979483604431152
sluicing,4,s_##lu_##ici_##ng,-24.632859230041504
slum,2,s_##lum,-12.15866994857788
slumbered,3,s_##lumber_##ed,-17.779172897338867
slump,2,s_##lump,-14.339527606964111
slumped,1,slumped,-16.05445671081543
slums,2,s_##lums,-14.155197620391846
slung,1,slung,-14.99489974975586
slurped,4,s_##lu_##rp_##ed,-17.57746410369873
slurries,3,s_##lu_##rries,-21.939093112945557
sly,1,sly,-10.914933204650879
slyly,2,sly_##ly,-14.391264915466309
slyness,2,sly_##ness,-12.81839370727539
smack,1,smack,-13.65456771850586
smacked,1,smacked,-15.193405151367188
small,1,small,-7.674566268920898
smaller,1,smaller,-12.878780364990234
smallest,1,smallest,-13.58798599243164
smallish,2,small_##ish,-13.57917070388794
smallness,2,small_##ness,-13.073672771453857
smallpox,2,small_##pox,-10.360626697540283
smalltime,2,small_##time,-14.72774076461792
smallwood,2,small_##wood,-14.729584217071533
smart,1,smart,-6.9732346534729
smarter,2,smart_##er,-10.231899738311768
smartly,2,smart_##ly,-13.324725151062012
smash,1,smash,-12.788932800292969
smashed,1,smashed,-13.159743309020996
smashing,2,smash_##ing,-12.954254150390625
smeared,3,s_##me_##ared,-14.517455101013184
smell,1,smell,-12.699003219604492
smelled,1,smelled,-15.212179183959961
smells,1,smells,-16.33382797241211
smelt,3,s_##mel_##t,-15.034451484680176
smile,1,smile,-10.41834831237793
smiled,1,smiled,-11.339232444763184
smiles,1,smiles,-12.435855865478516
smiling,1,smiling,-11.13060474395752
smilingly,2,smiling_##ly,-15.569103240966797
smirk,1,smirk,-11.951018333435059
smith,2,s_##mith,-13.43466567993164
smithsonian,4,s_##mith_##son_##ian,-33.38911008834839
smithtown,3,s_##mith_##town,-22.84623432159424
smoke,1,smoke,-12.564706802368164
smoked,1,smoked,-15.561592102050781
smokers,2,smoke_##rs,-15.621294975280762
smoking,1,smoking,-15.488977432250977
smoky,2,s_##moky,-13.472951889038086
smoldered,4,s_##mo_##lder_##ed,-21.07834005355835
smooth,1,smooth,-8.259073257446289
smoothbore,3,smooth_##bor_##e,-23.086479663848877
smoothed,1,smoothed,-13.20667839050293
smoother,2,smooth_##er,-10.938776016235352
smoothly,1,smoothly,-12.041034698486328
smoothness,2,smooth_##ness,-11.308709621429443
smothered,3,s_##mother_##ed,-13.652632236480713
smu,2,s_##mu,-16.256711959838867
smug,1,smug,-9.428584098815918
smuggled,2,smug_##gled,-13.70124626159668
smythe,3,s_##my_##the,-17.753559589385986
snack,1,snack,-13.15841293334961
snacks,2,snack_##s,-13.043863296508789
snag,3,s_##na_##g,-13.847992897033691
snail,1,snail,-13.350540161132812
snake,1,snake,-9.6688814163208
snaked,2,snake_##d,-15.284245014190674
snakes,1,snakes,-12.227020263671875
snakestrike,3,snakes_##tri_##ke,-25.08777141571045
snap,1,snap,-11.356904029846191
snapback,2,snap_##back,-17.816341876983643
snapdragons,4,snap_##dra_##gon_##s,-27.148484230041504
snapped,1,snapped,-12.776445388793945
snapper,2,snap_##per,-15.054413795471191
snapping,1,snapping,-14.024614334106445
snare,3,s_##nar_##e,-18.226609706878662
snared,3,s_##nar_##ed,-17.823631763458252
snarling,3,s_##narl_##ing,-13.660589218139648
snatch,2,s_##natch,-13.143714904785156
snatched,1,snatched,-13.08661937713623
snatches,3,s_##natch_##es,-15.63850450515747
snatching,3,s_##natch_##ing,-14.954094409942627
sneak,1,sneak,-9.242751121520996
sneaked,2,sneak_##ed,-15.092582702636719
sneakers,2,sneak_##ers,-13.876225471496582
sneaks,2,sneak_##s,-14.58918285369873
sneaky,2,sneak_##y,-9.540618896484375
sneed,3,s_##nee_##d,-20.025967121124268
sneezed,3,s_##nee_##zed,-17.26724863052368
sneezing,3,s_##nee_##zing,-16.40919542312622
snelling,3,s_##nell_##ing,-16.56444215774536
sniffed,1,sniffed,-12.737478256225586
sniffing,3,s_##ni_##ffing,-16.891535758972168
snips,3,s_##ni_##ps,-20.494088649749756
snobbery,3,s_##nob_##bery,-13.363114833831787
snobbish,3,s_##nob_##bish,-12.000793933868408
snobbishly,4,s_##nob_##bish_##ly,-19.410905838012695
snoring,3,s_##nor_##ing,-15.370943069458008
snorkle,3,s_##nor_##kle,-23.565797805786133
snort,3,s_##nor_##t,-16.051977157592773
snorted,1,snorted,-12.98570728302002
snow,1,snow,-11.374906539916992
snowed,2,snow_##ed,-15.55916166305542
snowfall,2,snow_##fall,-13.825575828552246
snowflakes,4,snow_##f_##lake_##s,-19.041645050048828
snowing,2,snow_##ing,-14.945627689361572
snows,2,snow_##s,-14.490837574005127
snowstorm,2,snow_##storm,-14.442204475402832
snubbed,3,s_##nu_##bbed,-19.213748455047607
snubbing,4,s_##nu_##bb_##ing,-19.091545581817627
snuffed,3,s_##nu_##ffed,-19.479340076446533
snug,3,s_##nu_##g,-15.29622507095337
snuggled,3,s_##nu_##ggled,-20.182265758514404
snugly,3,s_##nu_##gly,-21.102975368499756
so,1,so,-5.94923210144043
soaked,1,soaked,-12.876140594482422
soap,1,soap,-11.600744247436523
soapy,2,soap_##y,-13.432805061340332
soaring,2,so_##aring,-12.779274463653564
sobbed,2,sob_##bed,-13.06896686553955
sobbingly,2,sobbing_##ly,-22.102986812591553
sober,1,sober,-9.46230411529541
sobered,2,sober_##ed,-12.352205753326416
soberly,2,sober_##ly,-12.265088558197021
sobs,1,sobs,-15.154583930969238
soccer,1,soccer,-13.567140579223633
sochi,2,so_##chi,-16.07058095932007
social,1,social,-10.601724624633789
socialism,1,socialism,-12.472591400146484
socialist,1,socialist,-12.101628303527832
socializes,2,social_##izes,-17.63875389099121
socially,1,socially,-14.64677619934082
societal,1,societal,-13.873161315917969
societies,1,societies,-15.089313507080078
society,1,society,-10.429304122924805
sociological,2,socio_##logical,-15.06574821472168
sociologist,2,socio_##logist,-15.107171058654785
sociologists,2,socio_##logists,-18.184855461120605
sociology,1,sociology,-15.255411148071289
sock,2,so_##ck,-12.7382230758667
socket,1,socket,-15.760406494140625
socks,1,socks,-13.920454025268555
soda,1,soda,-12.6357421875
sodden,2,so_##dden,-14.033799648284912
soddies,3,so_##dd_##ies,-22.61652374267578
sodium,1,sodium,-14.840690612792969
sofa,1,sofa,-15.292635917663574
sofas,2,sofa_##s,-15.782448768615723
soft,1,soft,-7.712630271911621
soften,2,soft_##en,-11.428070068359375
softened,1,softened,-11.163545608520508
softening,2,soft_##ening,-10.73228406906128
softer,1,softer,-12.166685104370117
softest,2,soft_##est,-11.473773956298828
softly,1,softly,-10.187224388122559
softness,2,soft_##ness,-9.84240436553955
soggy,2,so_##ggy,-13.461193561553955
soignee,3,so_##ign_##ee,-25.01125144958496
soil,1,soil,-11.041001319885254
soiled,2,soil_##ed,-12.881924629211426
soils,1,soils,-15.601269721984863
soiree,3,so_##ire_##e,-16.182409286499023
sojourn,3,so_##jou_##rn,-17.71595001220703
sojourner,3,so_##jou_##rner,-19.82586097717285
sojourners,4,so_##jou_##rner_##s,-20.135376930236816
sokolsky,4,so_##ko_##ls_##ky,-24.842344284057617
sol,2,so_##l,-12.005870342254639
solace,2,so_##lace,-10.930003643035889
solar,1,solar,-13.160090446472168
sold,1,sold,-9.040079116821289
solder,2,sold_##er,-13.819355010986328
soldering,2,sold_##ering,-15.12733268737793
soldier,1,soldier,-8.077693939208984
soldiers,1,soldiers,-9.895103454589844
sole,1,sole,-9.00461196899414
solely,1,solely,-12.403618812561035
solemn,1,solemn,-9.649965286254883
solemnly,2,solemn_##ly,-14.55165958404541
soles,2,sole_##s,-14.196931838989258
solesmes,3,sole_##sm_##es,-32.34982967376709
solicited,3,so_##licit_##ed,-16.65427303314209
solicitor,1,solicitor,-11.549043655395508
solicitousness,4,so_##licit_##ous_##ness,-17.041677474975586
solicits,3,so_##licit_##s,-20.89044427871704
solicitude,3,so_##licit_##ude,-17.552356719970703
solid,1,solid,-7.439968109130859
solidarity,1,solidarity,-10.065350532531738
solidly,2,solid_##ly,-12.430684089660645
solids,2,solid_##s,-12.916272640228271
solipsism,4,so_##lip_##sis_##m,-19.440787315368652
solitary,1,solitary,-10.382906913757324
solitude,3,so_##lit_##ude,-16.723214149475098
solitudes,3,so_##lit_##udes,-24.86916732788086
solly,2,so_##lly,-16.56125497817993
solo,1,solo,-10.804314613342285
soloist,1,soloist,-15.613070487976074
soloists,2,soloist_##s,-16.34602165222168
solomon,2,solo_##mon,-22.155839920043945
solos,2,solo_##s,-13.254404544830322
solution,1,solution,-10.511704444885254
solutions,1,solutions,-12.085569381713867
solve,1,solve,-14.03342056274414
solved,1,solved,-12.447192192077637
solvents,2,solvent_##s,-14.726404190063477
solves,2,solve_##s,-16.77676486968994
solving,1,solving,-15.455218315124512
somber,2,so_##mber,-11.350877285003662
some,1,some,-7.438698768615723
somebody,1,somebody,-10.957237243652344
someday,1,someday,-9.58506965637207
somehow,1,somehow,-9.620569229125977
someone,1,someone,-8.758077621459961
someplace,2,some_##place,-11.496752262115479
somers,2,some_##rs,-14.812302589416504
somersaulting,4,some_##rsa_##ult_##ing,-18.788394927978516
somersaults,4,some_##rsa_##ult_##s,-19.059103965759277
something,1,something,-6.1676201820373535
sometime,1,sometime,-10.3443021774292
sometimes,1,sometimes,-10.357064247131348
somewhat,1,somewhat,-10.797794342041016
somewhere,1,somewhere,-10.148674964904785
sommelier,3,so_##mme_##lier,-13.585999965667725
somnolence,5,so_##m_##no_##len_##ce,-26.53682804107666
son,1,son,-8.189250946044922
sonar,2,son_##ar,-10.926285743713379
sonata,2,son_##ata,-14.378481388092041
sonatas,3,son_##ata_##s,-15.741804599761963
song,1,song,-12.314567565917969
songau,2,song_##au,-21.829784393310547
songful,2,song_##ful,-17.830702781677246
songs,1,songs,-14.321889877319336
sonnet,2,son_##net,-11.934496402740479
sonofabitch,4,son_##of_##abi_##tch,-22.439655780792236
sonority,3,son_##ori_##ty,-19.720138549804688
sons,1,sons,-11.3776273727417
soon,1,soon,-7.875188827514648
sooner,1,sooner,-13.419217109680176
soot,2,so_##ot,-12.396501541137695
soothe,3,so_##oth_##e,-13.087224960327148
soothed,3,so_##oth_##ed,-13.573324203491211
soothing,1,soothing,-10.477582931518555
soothsayers,4,so_##oth_##say_##ers,-26.20546007156372
sop,2,so_##p,-12.874391555786133
sophie,3,so_##phi_##e,-22.986038208007812
sophisticate,4,so_##phi_##stic_##ate,-19.849417686462402
sophisticated,1,sophisticated,-11.56468391418457
sophistication,4,so_##phi_##stic_##ation,-16.692964553833008
