word,nr. of tokens,tokens,word score
shrinkage,3,shr_ink_age,-20.78316879272461
shrinking,2,shr_inking,-19.769641876220703
shriveled,4,sh_ri_vel_ed,-22.302288055419922
shriver,2,sh_river,-22.185657501220703
shrouded,3,sh_roud_ed,-19.7442626953125
shrub,2,sh_rub,-18.79867172241211
shrubs,2,shr_ubs,-21.843517303466797
shrugged,2,sh_rugged,-19.971221923828125
shrugs,3,sh_rug_s,-17.81879425048828
shu,2,sh_u,-17.945842742919922
shucks,2,sh_ucks,-20.025928497314453
shudder,2,sh_udder,-18.577560424804688
shuddered,3,sh_udd_ered,-20.53165054321289
shuddering,3,sh_udder_ing,-21.266956329345703
shuffle,2,sh_uffle,-17.606834411621094
shuffled,3,sh_uff_led,-20.00678253173828
shuffling,3,sh_uff_ling,-19.598037719726562
shunned,3,sh_un_ned,-20.009700775146484
shuns,2,sh_uns,-20.95925521850586
shunt,2,sh_unt,-19.367385864257812
shunts,2,sh_unts,-22.771629333496094
shut,1,shut,-13.893875122070312
shutdown,2,shut_down,-15.637039184570312
shutdowns,2,shut_downs,-19.41009521484375
shuts,2,sh_uts,-19.641937255859375
shutter,2,sh_utter,-18.89596939086914
shutters,2,sh_utters,-19.462692260742188
shutting,2,shut_ting,-16.97418975830078
shy,2,sh_y,-17.19875717163086
shylock,3,sh_yl_ock,-19.939926147460938
shylockian,4,sh_yl_ock_ian,-28.37933349609375
siamese,3,si_ames_e,-21.361099243164062
siberia,3,s_iber_ia,-22.41135025024414
siberian,3,s_iber_ian,-20.75324821472168
sibling,2,s_ibling,-19.913158416748047
sibylla,4,s_ib_y_lla,-23.843650817871094
sibyls,4,s_ib_yl_s,-26.98755645751953
sicily,2,sic_ily,-23.628173828125
sick,2,s_ick,-16.89044952392578
sickened,3,s_ick_ened,-22.11843490600586
sicker,2,s_icker,-20.17685317993164
sickly,3,s_ick_ly,-20.91879653930664
sickness,3,s_ick_ness,-20.765544891357422
sickroom,3,s_ick_room,-25.695255279541016
sid,1,sid,-15.905410766601562
siddo,3,s_idd_o,-26.01253890991211
side,1,side,-15.389801025390625
sideboard,2,side_board,-21.087051391601562
sideboards,2,side_boards,-23.958641052246094
sidechairs,2,side_chairs,-27.486572265625
sides,2,s_ides,-18.420764923095703
sidewalk,3,sid_ew_alk,-18.30706787109375
sidewalks,3,sid_ew_alks,-21.603221893310547
sidewinder,3,sid_ew_inder,-19.815784454345703
sidewise,3,sid_ew_ise,-23.373825073242188
sidled,2,sid_led,-24.886127471923828
sidney,2,sid_ney,-20.331478118896484
sie,1,sie,-19.82666015625
siege,2,s_iege,-18.851642608642578
siepi,2,sie_pi,-28.11008071899414
sifted,2,s_ifted,-21.472640991210938
sifting,2,s_ifting,-19.994770050048828
sigh,2,s_igh,-17.52529525756836
sighed,2,s_ighed,-23.61410903930664
sighing,3,s_igh_ing,-21.2504825592041
sight,1,sight,-16.65418243408203
sighted,1,sighted,-18.413131713867188
sights,2,s_ights,-21.019718170166016
sightseeing,2,sight_seeing,-19.30026626586914
sigmen,3,s_ig_men,-26.176673889160156
sign,1,sign,-13.421112060546875
signal,2,sign_al,-16.991621017456055
signaled,2,sign_aled,-20.95259666442871
signaling,2,sign_aling,-18.916845321655273
signals,2,sign_als,-17.9514217376709
signature,2,sign_ature,-15.869504928588867
signed,1,signed,-13.927886962890625
significance,3,sign_ific_ance,-16.585725784301758
significant,1,significant,-14.898040771484375
significantly,2,sign_ificantly,-18.54790687561035
signified,2,sign_ified,-20.989782333374023
signify,2,sign_ify,-19.863924026489258
signing,2,sign_ing,-18.66032600402832
signora,2,sign_ora,-23.414087295532227
signore,2,sign_ore,-20.75147819519043
signs,2,sign_s,-16.752294540405273
sihanouk,4,s_ih_an_ouk,-27.038856506347656
silas,2,sil_as,-18.544898986816406
silence,2,sil_ence,-15.45172119140625
silenced,2,sil_enced,-18.870349884033203
silences,2,sil_ences,-19.38079071044922
silent,2,sil_ent,-14.367622375488281
silently,2,sil_ently,-16.74301528930664
silhouette,3,sil_hou_ette,-17.962491989135742
silhouetted,4,sil_hou_et_ted,-19.610013961791992
silicates,2,sil_icates,-22.328033447265625
silicone,2,sil_icone,-17.15090560913086
silk,2,sil_k,-15.150531768798828
silken,2,sil_ken,-19.245269775390625
silky,2,sil_ky,-16.140174865722656
sill,2,s_ill,-19.665897369384766
silly,2,s_illy,-17.610427856445312
silo,2,sil_o,-17.933574676513672
silvas,2,sil_vas,-20.883068084716797
silver,1,silver,-14.078880310058594
silvio,3,sil_v_io,-19.065067291259766
similar,1,similar,-13.49493408203125
similarity,2,similar_ity,-16.43109893798828
similarly,2,similar_ly,-16.286779403686523
similitude,3,sim_il_itude,-21.777690887451172
simmer,2,s_immer,-20.328941345214844
simmons,3,s_imm_ons,-19.981220245361328
simms,2,sim_ms,-17.443222045898438
simon,2,sim_on,-15.778499603271484
simpkins,3,s_imp_kins,-30.986629486083984
simple,1,simple,-14.241317749023438
simpler,2,sim_pler,-17.892501831054688
simplest,3,sim_pl_est,-17.757041931152344
simplicity,3,sim_pl_icity,-16.816429138183594
simplified,3,sim_pl_ified,-17.28309440612793
simplifies,3,sim_pl_ifies,-19.554351806640625
simplify,3,sim_pl_ify,-15.892362594604492
simplistic,3,sim_pl_istic,-18.938995361328125
simply,2,sim_ply,-13.918994903564453
simpson,2,sim_pson,-17.54342269897461
simulate,2,sim_ulate,-18.538490295410156
simulation,2,sim_ulation,-17.72586441040039
simultaneously,3,sim_ultane_ously,-17.76492404937744
sin,1,sin,-15.241607666015625
sinatra,2,sin_atra,-18.726398468017578
since,1,since,-12.05010986328125
sincere,2,since_re,-17.124008178710938
sincerity,2,s_incerity,-20.92617416381836
sine,2,s_ine,-19.2786865234375
sinewy,3,sin_ew_y,-21.252281188964844
sinfulness,2,sin_fulness,-22.341262817382812
sing,1,sing,-15.898880004882812
singed,2,sing_ed,-20.687149047851562
singer,2,s_inger,-19.55191421508789
singers,2,sing_ers,-20.786224365234375
singing,2,sing_ing,-18.196765899658203
single,1,single,-13.573036193847656
singled,2,sing_led,-20.925739288330078
singlehandedly,2,single_handedly,-21.012847900390625
singling,2,sing_ling,-20.351821899414062
sings,2,s_ings,-19.641685485839844
singular,2,sing_ular,-18.06322479248047
sinister,2,sin_ister,-17.88161849975586
sink,2,s_ink,-18.519813537597656
sinking,2,s_inking,-20.00052261352539
sinless,2,sin_less,-21.78366470336914
sinned,2,sin_ned,-21.614208221435547
sinner,2,s_inner,-19.95052719116211
sinners,2,sin_ners,-21.64421844482422
sins,2,s_ins,-19.41094207763672
sintered,3,s_int_ered,-25.385822296142578
sinuous,2,sin_uous,-21.526351928710938
sinusoids,3,sin_us_oids,-23.260269165039062
sioux,2,si_oux,-19.685710906982422
sippers,2,s_ippers,-23.946651458740234
sipping,2,s_ipping,-20.324848175048828
sir,2,s_ir,-17.05008316040039
sired,2,s_ired,-21.896732330322266
siren,2,s_iren,-19.02218246459961
sirens,2,s_irens,-20.46246337890625
sis,1,sis,-19.019332885742188
sister,2,s_ister,-18.064937591552734
sisters,2,s_isters,-20.135074615478516
sistine,2,s_istine,-23.997299194335938
sit,1,sit,-14.7646484375
site,1,site,-13.479904174804688
sites,1,sites,-15.243141174316406
sits,2,s_its,-20.028289794921875
sitter,2,s_itter,-21.33492660522461
sitters,2,s_itters,-23.11029815673828
sitting,2,s_itting,-18.449810028076172
situated,2,sit_uated,-17.147140502929688
situation,2,sit_uation,-16.269439697265625
situations,2,sit_uations,-17.78415298461914
situs,2,s_itus,-22.94538116455078
sitwell,2,sit_well,-22.331466674804688
six,1,six,-13.493812561035156
sixteen,2,six_teen,-16.221431732177734
sixteenth,2,six_teenth,-18.368526458740234
sixth,2,six_th,-16.576221466064453
sixties,2,s_ixties,-20.815227508544922
sixty,2,s_ixty,-19.417766571044922
sizable,2,s_izable,-22.11688232421875
size,1,size,-13.693634033203125
sized,1,sized,-16.275634765625
sizes,2,s_izes,-19.75857162475586
sizzle,2,s_izzle,-19.901546478271484
sizzled,3,s_izz_led,-22.75617218017578
sizzling,3,s_izz_ling,-21.607994079589844
skate,2,sk_ate,-17.136009216308594
skating,2,sk_ating,-20.232769012451172
skeet,3,s_ke_et,-20.762237548828125
skeletal,3,s_ke_letal,-19.00890350341797
skeleton,2,s_keleton,-18.447521209716797
skeptical,3,s_kept_ical,-19.985443115234375
skepticism,3,s_kept_icism,-21.361896514892578
sketch,3,s_ket_ch,-18.954010009765625
sketched,3,s_ket_ched,-22.126163482666016
sketches,3,s_ket_ches,-21.490886688232422
sketching,3,s_ket_ching,-21.536165237426758
ski,1,ski,-16.800765991210938
skidded,3,sk_idd_ed,-23.316875457763672
skidding,2,sk_idding,-22.182235717773438
skids,2,sk_ids,-20.307369232177734
skies,2,sk_ies,-20.410415649414062
skiff,2,sk_iff,-20.698898315429688
skiffs,2,sk_iffs,-24.63861846923828
skiing,2,ski_ing,-20.53787612915039
skill,1,skill,-15.324417114257812
skilled,1,skilled,-16.855255126953125
skillet,2,sk_illet,-20.37118911743164
skillful,2,skill_ful,-20.24123764038086
skillfully,2,skill_fully,-21.12356948852539
skills,2,sk_ills,-17.98938751220703
skimmed,3,sk_im_med,-20.454757690429688
skimming,2,sk_imming,-20.458351135253906
skimpy,3,sk_im_py,-20.260791778564453
skin,1,skin,-14.967735290527344
skinless,2,skin_less,-20.08700942993164
skinny,2,skin_ny,-16.041095733642578
skins,2,s_kins,-18.830852508544922
skip,1,skip,-12.052627563476562
skipjack,2,skip_jack,-20.247913360595703
skipped,2,sk_ipped,-19.734100341796875
skippers,2,sk_ippers,-22.214271545410156
skirmish,3,sk_irm_ish,-20.482784271240234
skirmished,3,sk_irm_ished,-24.899951934814453
skirmishers,3,sk_irm_ishers,-24.02068328857422
skirmishing,3,sk_irm_ishing,-24.020484924316406
skirt,2,sk_irt,-19.35689926147461
skirted,2,sk_irted,-21.89208221435547
skirting,2,sk_irting,-20.734371185302734
skirts,1,skirts,-18.83885955810547
skolman,3,sk_ol_man,-24.748939514160156
skolovsky,3,sk_ol_ovsky,-29.86627960205078
skopas,3,sk_op_as,-25.516948699951172
skorich,3,sk_or_ich,-27.249290466308594
skouting,2,sk_outing,-26.084609985351562
skullcap,3,sk_ull_cap,-20.914073944091797
skulls,3,sk_ull_s,-19.917217254638672
sky,1,sky,-15.478477478027344
skye,2,sky_e,-20.48038101196289
skylights,2,sky_lights,-22.304656982421875
skyline,2,sky_line,-19.810672760009766
skyros,2,sky_ros,-23.962921142578125
skyscraper,3,sk_ysc_raper,-19.56470489501953
skywave,2,sky_wave,-22.28192138671875
skyway,2,sky_way,-21.107425689697266
slab,2,sl_ab,-19.305809020996094
slack,2,sl_ack,-17.218303680419922
slackened,3,sl_ack_ened,-28.16379165649414
slackening,3,sl_ack_ening,-26.82207489013672
slacking,2,sl_acking,-21.532909393310547
slacks,2,sl_acks,-19.70551300048828
slaked,2,sl_aked,-23.041603088378906
slam,2,s_lam,-18.535045623779297
slammed,3,s_lam_med,-21.052135467529297
slamming,3,s_lam_ming,-20.686752319335938
slang,2,sl_ang,-18.50680160522461
slanted,2,sl_anted,-20.794269561767578
slanting,2,sl_anting,-23.096698760986328
slants,2,sl_ants,-21.275775909423828
slap,2,sl_ap,-17.903907775878906
slapped,2,sl_apped,-20.486896514892578
slapping,2,sl_apping,-20.35940170288086
slapstick,3,sl_ap_stick,-21.1529541015625
slash,2,sl_ash,-17.001514434814453
slashed,2,sl_ashed,-20.544109344482422
slashing,2,sl_ashing,-19.56275177001953
slate,2,sl_ate,-18.35946273803711
slater,2,sl_ater,-20.987194061279297
slatted,2,sl_atted,-23.26211166381836
slaughter,2,sl_aughter,-19.839900970458984
slaughtered,2,sl_aughtered,-22.91543197631836
slave,1,slave,-16.553665161132812
slavered,2,slave_red,-24.924522399902344
slavery,3,s_la_very,-18.56732940673828
slaves,2,sl_aves,-19.439777374267578
slavic,3,sl_av_ic,-21.068920135498047
slaying,2,sl_aying,-20.27444839477539
sledding,3,s_led_ding,-23.310928344726562
sleek,2,sle_ek,-18.197505950927734
sleep,1,sleep,-14.820693969726562
sleepily,2,sleep_ily,-21.953350067138672
sleeping,2,sle_eping,-17.489490509033203
sleeps,2,sleep_s,-19.702922821044922
sleepwalker,2,sleep_walker,-21.00737762451172
sleepy,2,sleep_y,-16.90676498413086
sleeve,2,s_leeve,-19.623992919921875
sleeves,3,s_lee_ves,-20.387523651123047
slenczynka,5,sl_enc_z_yn_ka,-46.22230529785156
slender,2,sl_ender,-18.999008178710938
slept,2,sle_pt,-20.119178771972656
slice,1,slice,-15.877029418945312
sliced,3,s_lic_ed,-20.243209838867188
slices,3,s_lic_es,-21.627574920654297
slick,2,sl_ick,-18.180904388427734
slickers,2,sl_ickers,-24.393230438232422
slid,2,sl_id,-18.964637756347656
slide,2,sl_ide,-16.943115234375
slides,2,sl_ides,-17.32274627685547
sliding,2,sl_iding,-18.580001831054688
slight,2,s_light,-19.571067810058594
slightest,3,s_light_est,-27.87619400024414
slightly,2,s_lightly,-17.37149429321289
slim,2,s_lim,-17.908466339111328
slimed,3,s_lim_ed,-23.148151397705078
sling,2,s_ling,-20.09744644165039
slings,2,sl_ings,-19.28923797607422
slingshot,3,sl_ings_hot,-19.336528778076172
slip,2,sl_ip,-17.87405014038086
slipped,2,sl_ipped,-20.457508087158203
slipper,3,s_li_pper,-19.51782989501953
slippers,2,sl_ippers,-22.367809295654297
slippery,2,sl_ippery,-19.50766372680664
slipping,2,sl_ipping,-20.748546600341797
slips,2,sl_ips,-19.89508819580078
slipstream,3,sl_ip_stream,-20.762157440185547
slit,2,sl_it,-19.101825714111328
slits,2,sl_its,-21.165035247802734
slitters,2,sl_itters,-25.561996459960938
sloan,3,s_lo_an,-21.085121154785156
slocum,3,sl_oc_um,-22.253032684326172
slogan,3,s_log_an,-19.430747985839844
slogans,3,s_log_ans,-22.496475219726562
slop,2,sl_op,-18.946414947509766
slope,2,sl_ope,-18.751937866210938
slopes,2,sl_opes,-20.681461334228516
sloping,2,sl_oping,-22.27518081665039
slopped,3,s_lo_pped,-24.914291381835938
slopping,3,s_lo_pping,-26.159683227539062
sloppy,3,s_lo_ppy,-19.727985382080078
sloshed,3,sl_os_hed,-20.681560516357422
slot,1,slot,-16.008506774902344
slots,2,sl_ots,-18.34305191040039
slouch,2,sl_ouch,-20.441478729248047
slow,1,slow,-13.950477600097656
slowed,2,sl_owed,-21.133655548095703
slower,2,sl_ower,-18.67357635498047
slowing,2,sl_owing,-19.728252410888672
slowly,2,slow_ly,-15.716815948486328
slowness,3,sl_own_ess,-20.512027740478516
sludge,2,sl_udge,-19.916568756103516
slug,2,sl_ug,-17.74624252319336
slugged,3,sl_ug_ged,-22.09839630126953
slugger,3,sl_ug_ger,-21.262516021728516
slugging,3,sl_ug_ging,-21.810169219970703
sluggish,2,sl_uggish,-20.680927276611328
slugs,2,sl_ugs,-19.635562896728516
sluice,3,s_lu_ice,-23.165828704833984
sluiced,3,s_lu_iced,-26.998977661132812
sluicing,3,s_lu_icing,-27.86014175415039
slum,2,sl_um,-19.476486206054688
slumbered,2,sl_umbered,-24.83684539794922
slump,2,sl_ump,-19.981201171875
slumped,2,sl_umped,-21.74124526977539
slums,2,sl_ums,-21.33319091796875
slung,2,sl_ung,-21.356098175048828
slurped,3,sl_ur_ped,-23.338909149169922
slurries,3,sl_ur_ries,-26.257572174072266
sly,2,s_ly,-18.98969268798828
slyly,3,s_ly_ly,-25.31655502319336
slyness,3,s_ly_ness,-25.18490982055664
smack,2,sm_ack,-17.209453582763672
smacked,2,sm_acked,-20.612812042236328
small,1,small,-12.987022399902344
smaller,2,small_er,-15.741127014160156
smallest,2,small_est,-17.07791519165039
smallish,2,small_ish,-18.123371124267578
smallness,2,small_ness,-20.441173553466797
smallpox,2,small_pox,-20.117183685302734
smalltime,2,small_time,-20.356109619140625
smallwood,2,small_wood,-20.810035705566406
smart,1,smart,-14.663192749023438
smarter,2,sm_arter,-19.566486358642578
smartly,2,smart_ly,-19.786964416503906
smash,2,sm_ash,-16.29218292236328
smashed,2,sm_ashed,-18.998313903808594
smashing,2,sm_ashing,-18.032405853271484
smeared,3,s_me_ared,-21.10418701171875
smell,2,sm_ell,-17.593555450439453
smelled,2,sm_elled,-20.987934112548828
smells,2,sm_ells,-18.022350311279297
smelt,2,sm_elt,-18.66925048828125
smile,2,sm_ile,-16.405208587646484
smiled,2,sm_iled,-20.21472930908203
smiles,2,sm_iles,-17.65178680419922
smiling,2,sm_iling,-18.772106170654297
smilingly,3,sm_iling_ly,-24.32209014892578
smirk,2,sm_irk,-20.51889419555664
smith,1,smith,-17.934616088867188
smithsonian,2,smith_sonian,-21.843055725097656
smithtown,2,smith_town,-25.680442810058594
smoke,2,sm_oke,-15.350521087646484
smoked,2,sm_oked,-18.055622100830078
smokers,2,sm_okers,-18.39426040649414
smoking,1,smoking,-15.061256408691406
smoky,2,sm_oky,-17.840137481689453
smoldered,3,sm_old_ered,-24.23271942138672
smooth,2,sm_ooth,-14.662494659423828
smoothbore,4,sm_ooth_b_ore,-23.868938446044922
smoothed,3,sm_oot_hed,-19.052852630615234
smoother,2,sm_oother,-19.813087463378906
smoothly,3,sm_ooth_ly,-20.278793334960938
smoothness,3,sm_ooth_ness,-18.58169174194336
smothered,3,sm_ot_hered,-20.325489044189453
smu,2,sm_u,-18.66761016845703
smug,2,sm_ug,-18.311504364013672
smuggled,3,sm_ugg_led,-22.061553955078125
smythe,3,s_my_the,-24.521804809570312
snack,2,sn_ack,-18.34747314453125
snacks,2,sn_acks,-19.253143310546875
snag,2,sn_ag,-17.92292022705078
snail,2,sn_ail,-18.007179260253906
snake,2,sn_ake,-16.10239028930664
snaked,2,sn_aked,-20.59526824951172
snakes,2,sn_akes,-18.407230377197266
snakestrike,4,sn_ak_est_rike,-27.965404510498047
snap,1,snap,-14.143058776855469
snapback,2,snap_back,-17.784278869628906
snapdragons,3,snap_dr_agons,-21.689525604248047
snapped,2,sn_apped,-19.571983337402344
snapper,2,sn_apper,-18.16423797607422
snapping,2,sn_apping,-18.660430908203125
snare,2,sn_are,-18.48004913330078
snared,2,sn_ared,-20.95117950439453
snarling,2,sn_arling,-20.378711700439453
snatch,2,sn_atch,-18.588165283203125
snatched,2,sn_atched,-20.731983184814453
snatches,2,sn_atches,-21.057289123535156
snatching,2,sn_atching,-20.034042358398438
sneak,3,s_ne_ak,-18.070716857910156
sneaked,3,s_ne_aked,-22.387779235839844
sneakers,3,s_ne_akers,-20.65682601928711
sneaks,3,s_ne_aks,-20.975421905517578
sneaky,3,s_ne_aky,-18.88467788696289
sneed,2,s_need,-21.865936279296875
sneezed,4,s_ne_ez_ed,-22.804927825927734
sneezing,4,s_ne_ez_ing,-21.49652099609375
snelling,2,sn_elling,-21.872726440429688
sniffed,3,sn_iff_ed,-20.477201461791992
sniffing,3,sn_iff_ing,-18.902280807495117
snips,2,sn_ips,-18.659503936767578
snobbery,3,sn_ob_bery,-21.599746704101562
snobbish,3,sn_obb_ish,-20.450763702392578
snobbishly,3,sn_obb_ishly,-23.958717346191406
snoring,2,sn_oring,-21.292678833007812
snorkle,3,sn_ork_le,-19.811302185058594
snort,2,sn_ort,-18.19622039794922
snorted,2,sn_orted,-20.54666519165039
snow,2,s_now,-16.542015075683594
snowed,3,s_now_ed,-22.77318572998047
snowfall,3,s_now_fall,-21.50961685180664
snowflakes,4,s_now_fl_akes,-20.296924591064453
snowing,3,s_now_ing,-21.830028533935547
snows,2,sn_ows,-18.8834228515625
snowstorm,3,s_now_storm,-21.976520538330078
snubbed,3,sn_ub_bed,-21.007545471191406
snubbing,3,sn_ub_bing,-21.89093017578125
snuffed,2,sn_uffed,-20.84210968017578
snug,2,sn_ug,-19.343421936035156
snuggled,3,sn_ugg_led,-20.351699829101562
snugly,3,sn_ug_ly,-21.717498779296875
so,1,so,-11.900062561035156
soaked,2,so_aked,-20.08721923828125
soap,2,so_ap,-17.928062438964844
soapy,2,so_apy,-20.15283203125
soaring,2,so_aring,-19.40239715576172
sobbed,3,so_b_bed,-25.87390899658203
sobbingly,3,so_bb_ingly,-28.3874568939209
sober,2,so_ber,-18.964309692382812
sobered,2,so_bered,-24.294342041015625
soberly,3,so_ber_ly,-22.16576385498047
sobs,2,so_bs,-19.90837860107422
soccer,2,soc_cer,-16.051712036132812
sochi,2,so_chi,-19.96430206298828
social,1,social,-13.199600219726562
socialism,2,social_ism,-16.69921112060547
socialist,2,social_ist,-15.877532958984375
socializes,2,social_izes,-20.745532989501953
socially,3,s_oci_ally,-19.996505737304688
societal,2,soc_ietal,-20.724048614501953
societies,2,soc_ieties,-22.050487518310547
society,2,soc_iety,-17.912044525146484
sociological,3,s_oci_ological,-21.511268615722656
sociologist,3,s_oci_ologist,-20.16914176940918
sociologists,3,s_oci_ologists,-21.790279388427734
sociology,3,s_oci_ology,-19.813751220703125
sock,2,s_ock,-18.237831115722656
socket,1,socket,-14.519111633300781
socks,2,s_ocks,-17.93448257446289
soda,2,s_oda,-18.55352783203125
sodden,3,s_odd_en,-22.468658447265625
soddies,3,s_odd_ies,-29.373313903808594
sodium,2,s_odium,-18.296703338623047
sofa,2,so_fa,-20.030113220214844
sofas,3,so_f_as,-20.222217559814453
soft,1,soft,-15.642684936523438
soften,2,soft_en,-21.0823974609375
softened,2,soft_ened,-22.194122314453125
softening,2,soft_ening,-20.470977783203125
softer,2,so_fter,-19.540321350097656
softest,2,soft_est,-20.977027893066406
softly,2,soft_ly,-19.704666137695312
softness,2,soft_ness,-19.820465087890625
soggy,3,s_og_gy,-19.987560272216797
soignee,3,so_ign_ee,-26.69673728942871
soil,2,so_il,-18.303848266601562
soiled,2,so_iled,-20.642562866210938
soils,2,so_ils,-20.469818115234375
soiree,3,so_ire_e,-21.717321395874023
sojourn,3,so_j_ourn,-18.64791488647461
sojourner,4,so_j_our_ner,-19.951311111450195
sojourners,4,so_j_ourn_ers,-20.06441879272461
sokolsky,4,s_ok_ols_ky,-25.625778198242188
sol,1,sol,-15.190399169921875
solace,2,sol_ace,-20.565898895263672
solar,2,s_olar,-17.144817352294922
sold,1,sold,-14.226806640625
solder,2,so_lder,-20.95904541015625
soldering,2,sold_ering,-20.062576293945312
soldier,2,sold_ier,-17.857925415039062
soldiers,2,sold_iers,-18.563858032226562
sole,1,sole,-15.62908935546875
solely,2,sole_ly,-19.65436553955078
solemn,2,sole_mn,-18.028656005859375
solemnly,3,sole_mn_ly,-19.890918731689453
soles,2,s_oles,-20.147136688232422
solesmes,3,s_oles_mes,-31.44796371459961
solicited,2,s_olicited,-22.261035919189453
solicitor,3,s_olic_itor,-20.191852569580078
solicitousness,4,sol_icit_ous_ness,-29.109569549560547
solicits,3,s_olic_its,-24.177976608276367
solicitude,3,sol_icit_ude,-27.13806915283203
solid,1,solid,-14.591049194335938
solidarity,2,solid_arity,-17.558856964111328
solidly,2,solid_ly,-20.985172271728516
solids,2,sol_ids,-19.299381256103516
solipsism,3,sol_ips_ism,-21.048282623291016
solitary,3,s_olit_ary,-19.004549026489258
solitude,2,sol_itude,-19.391510009765625
solitudes,3,s_olit_udes,-29.712797164916992
solly,2,so_lly,-20.311431884765625
solo,2,s_olo,-18.43960189819336
soloist,3,s_olo_ist,-23.312088012695312
soloists,3,s_olo_ists,-24.445144653320312
solomon,2,sol_omon,-18.23038101196289
solos,2,sol_os,-19.457935333251953
solution,2,s_olution,-18.12071990966797
solutions,2,s_olutions,-18.009963989257812
solve,2,s_olve,-18.285133361816406
solved,2,s_olved,-18.630538940429688
solvents,3,sol_v_ents,-26.325336456298828
solves,2,s_olves,-20.29977035522461
solving,2,s_olving,-18.960952758789062
somber,3,s_om_ber,-20.55164337158203
some,1,some,-13.053924560546875
somebody,2,some_body,-17.200408935546875
someday,3,s_omed_ay,-18.70059585571289
somehow,2,some_how,-16.49637222290039
someone,1,someone,-13.342155456542969
someplace,2,some_place,-18.90900421142578
somers,2,s_omers,-20.847064971923828
somersaulting,4,s_omers_ault_ing,-24.439022064208984
somersaults,3,s_omers_aults,-25.287742614746094
something,1,something,-13.60076904296875
sometime,2,s_ometime,-18.660381317138672
sometimes,1,sometimes,-13.823455810546875
somewhat,3,s_omew_hat,-18.454875946044922
somewhere,3,s_omew_here,-17.771055221557617
sommelier,3,s_ommel_ier,-21.207910537719727
somnolence,5,s_om_n_ol_ence,-24.65884017944336
son,1,son,-15.460189819335938
sonar,2,son_ar,-18.94295883178711
sonata,2,son_ata,-21.096569061279297
sonatas,3,son_at_as,-24.911026000976562
song,1,song,-16.17718505859375
songau,2,song_au,-27.745147705078125
songful,2,song_ful,-26.174591064453125
songs,2,s_ongs,-19.099475860595703
sonnet,2,son_net,-20.790668487548828
sonofabitch,4,son_of_ab_itch,-22.187801361083984
sonority,2,son_ority,-24.300884246826172
sons,2,s_ons,-19.60382843017578
soon,1,soon,-14.74481201171875
sooner,2,so_oner,-19.95465087890625
soot,2,so_ot,-19.480606079101562
soothe,2,so_othe,-20.464515686035156
soothed,3,so_ot_hed,-23.24017333984375
soothing,2,so_othing,-19.988006591796875
soothsayers,3,so_oths_ayers,-21.632465362548828
sop,2,s_op,-18.534786224365234
sophie,3,s_oph_ie,-18.59839630126953
sophisticate,4,s_oph_istic_ate,-24.25428581237793
sophisticated,4,s_oph_istic_ated,-20.0058536529541
sophistication,4,s_oph_istic_ation,-23.82697868347168
